PLAYER,TEAM_GENERAL - DEFENSE,AGE_GENERAL - DEFENSE,W_GENERAL - DEFENSE,L_GENERAL - DEFENSE,MIN_GENERAL - DEFENSE,DEF RTG_GENERAL - DEFENSE,DREB_GENERAL - DEFENSE,DREB%_GENERAL - DEFENSE,%DREB_GENERAL - DEFENSE,STL_GENERAL - DEFENSE,STL%_GENERAL - DEFENSE,BLK_GENERAL - DEFENSE,%BLK_GENERAL - DEFENSE,OPP PTS OFF TOV_GENERAL - DEFENSE,OPP PTS 2ND CHANCE_GENERAL - DEFENSE,OPP PTS FB_GENERAL - DEFENSE,OPP PTS PAINT_GENERAL - DEFENSE,DEF WS_GENERAL - DEFENSE,TEAM_DEFENSE DASHBOARD,AGE_DEFENSE DASHBOARD,POSITION_DEFENSE DASHBOARD,G_DEFENSE DASHBOARD,FREQ%_DEFENSE DASHBOARD,DFGM_DEFENSE DASHBOARD,DFGA_DEFENSE DASHBOARD,DFG%_DEFENSE DASHBOARD,FG%_DEFENSE DASHBOARD,DIFF%_DEFENSE DASHBOARD,TEAM_HUSTLE,AGE_HUSTLE,MIN_HUSTLE,SCREEN ASSISTS_HUSTLE,SCREEN ASSISTS PTS_HUSTLE,DEFLECTIONS_HUSTLE,OFF LOOSE BALLS RECOVERED_HUSTLE,DEF LOOSE BALLS RECOVERED_HUSTLE,LOOSE BALLS RECOVERED_HUSTLE,% LOOSE BALLS RECOVERED_HUSTLE,% LOOSE BALLS RECOVERED.1_HUSTLE,CHARGES DRAWN_HUSTLE,CONTESTED 2PT SHOTS_HUSTLE,CONTESTED 3 PT SHOTS_HUSTLE,CONTESTED SHOTS_HUSTLE,TEAM_BOX OUTS,AGE_BOX OUTS,MIN_BOX OUTS,BOX OUTS_BOX OUTS,OFF BOX OUTS_BOX OUTS,DEF BOX OUTS_BOX OUTS,TEAM REB ON BOX OUTS_BOX OUTS,PLAYER REB ON BOX OUTS_BOX OUTS,% BOX OUTS OFF_BOX OUTS,% BOX OUTS DEF_BOX OUTS,% TEAM REB WHEN BOX OUT_BOX OUTS,% PLAYER REB WHEN BOX OUT_BOX OUTS,GP,SCORE,avg_scoring_probability,possessions,DEF WS_GENERAL - DEFENSE_WEIGHTED,MIN_GENERAL - DEFENSE_WEIGHTED,MIN_BOX OUTS_WEIGHTED,% TEAM REB WHEN BOX OUT_BOX OUTS_WEIGHTED,BLK_GENERAL - DEFENSE_WEIGHTED,MIN_HUSTLE_WEIGHTED,OPP PTS 2ND CHANCE_GENERAL - DEFENSE_WEIGHTED,DFGM_DEFENSE DASHBOARD_WEIGHTED,DEF RTG_GENERAL - DEFENSE_WEIGHTED,STL%_GENERAL - DEFENSE_WEIGHTED,CONTESTED 3 PT SHOTS_HUSTLE_WEIGHTED,%BLK_GENERAL - DEFENSE_WEIGHTED,DFG%_DEFENSE DASHBOARD_WEIGHTED,% BOX OUTS OFF_BOX OUTS_WEIGHTED,DFGA_DEFENSE DASHBOARD_WEIGHTED,% PLAYER REB WHEN BOX OUT_BOX OUTS_WEIGHTED,CONTESTED SHOTS_HUSTLE_WEIGHTED,DEFLECTIONS_HUSTLE_WEIGHTED,OPP PTS FB_GENERAL - DEFENSE_WEIGHTED,% BOX OUTS DEF_BOX OUTS_WEIGHTED,W_GENERAL - DEFENSE_WEIGHTED,DREB%_GENERAL - DEFENSE_WEIGHTED,% LOOSE BALLS RECOVERED.1_HUSTLE_WEIGHTED,CHARGES DRAWN_HUSTLE_WEIGHTED,%DREB_GENERAL - DEFENSE_WEIGHTED,OPP PTS OFF TOV_GENERAL - DEFENSE_WEIGHTED,DIFF%_DEFENSE DASHBOARD_WEIGHTED,avg_scoring_probability_WEIGHTED,L_GENERAL - DEFENSE_WEIGHTED,GP_WEIGHTED,FG%_DEFENSE DASHBOARD_WEIGHTED,G_DEFENSE DASHBOARD_WEIGHTED,DREB_GENERAL - DEFENSE_WEIGHTED,possessions_WEIGHTED,PLAYER REB ON BOX OUTS_BOX OUTS_WEIGHTED,TEAM REB ON BOX OUTS_BOX OUTS_WEIGHTED,CONTESTED 2PT SHOTS_HUSTLE_WEIGHTED,% LOOSE BALLS RECOVERED_HUSTLE_WEIGHTED,SCREEN ASSISTS PTS_HUSTLE_WEIGHTED,DEF LOOSE BALLS RECOVERED_HUSTLE_WEIGHTED,AGE_HUSTLE_WEIGHTED,OFF LOOSE BALLS RECOVERED_HUSTLE_WEIGHTED,STL_GENERAL - DEFENSE_WEIGHTED,OPP PTS PAINT_GENERAL - DEFENSE_WEIGHTED,LOOSE BALLS RECOVERED_HUSTLE_WEIGHTED,DEF BOX OUTS_BOX OUTS_WEIGHTED,BOX OUTS_BOX OUTS_WEIGHTED,AGE_BOX OUTS_WEIGHTED,SCREEN ASSISTS_HUSTLE_WEIGHTED,AGE_GENERAL - DEFENSE_WEIGHTED,AGE_DEFENSE DASHBOARD_WEIGHTED,OFF BOX OUTS_BOX OUTS_WEIGHTED,FREQ%_DEFENSE DASHBOARD_WEIGHTED,IMPACT SCORE
JUSUF NURKI.,PHX,29,48,28,27.3,111.3,8.1,28.4,40.0,1.1,25.3,1.1,35.9,9.8,6.7,8.0,28.3,0.097,PHX,29.0,C,76.0,100.0,7.4,15.7,47.3,49.8,-2.6,PHX,29.0,27.3,4.4,9.8,2.2,0.5,0.3,0.8,59.3,40.7,0.01,6.4,1.1,7.5,PHX,29.0,27.3,3.4,1.3,2.1,3.3,2.3,37.3,62.7,96.5,66.8,76,510.0,,,0.03252089224336152,1.1485816401785185,1.1223894793803106,3.112157739040363,0.03444333329188402,0.8480529512390886,0.16970597863514594,0.17505830389797375,2.593138435899085,0.5640274176895429,0.024225625999209997,0.7538922538799899,0.8146557686544238,0.6409158101585632,0.26795403142328034,1.1065798399033004,0.10847710682557629,0.030512912883277808,0.107461529158445,0.8314081397124671,0.6194142185344901,0.36444169614587085,0.51874204459298,0.00012668734043386708,0.4648109359883404,0.10594791423222508,-0.02689888113032152,,0.28874848631402633,0.6627115188870375,0.4200367027912174,0.61452401184956,0.061316551322255275,,0.01511021569852287,0.02151494469869679,0.04115574926976378,0.3704961428586474,0.06032331198894378,0.0016539165065666127,0.15964673555485234,0.0025296309598429683,0.005240084409417559,0.11893964306905841,0.0032014047056860835,0.008001563833951697,0.012686338139791734,0.10477360494987112,0.013464255945410257,0.0885625666071288,0.08176482640073049,0.0009660794127111952,0.0,19.690112091971514
CLINT CAPELA,ATL,30,33,40,25.8,115.6,6.0,23.2,33.5,0.6,15.0,1.5,56.4,8.5,7.2,9.4,28.5,0.06,ATL,30.0,C,73.0,100.0,6.5,13.2,49.4,49.9,-0.6,ATL,30.0,25.8,3.1,7.2,1.2,0.5,0.3,0.7,64.7,35.3,0.19,7.0,1.6,8.6,ATL,30.0,25.8,2.4,0.7,1.7,2.4,1.7,30.7,69.3,98.9,70.3,73,500.0,,,0.02011601582063599,1.0854727588500286,1.0607197277660079,3.1895585532755635,0.04696818176166001,0.8014566352369409,0.18237060390642548,0.15376742909957153,2.6933225803228593,0.334403607325816,0.03523727418066908,1.184387830608118,0.8508244180027175,0.5275097954924368,0.22528619202466882,1.1645593225329642,0.12438708249332747,0.01664340702724244,0.12626729676117288,0.9189247859979899,0.42584727524246196,0.2977129348797255,0.44991631877474675,0.0024070594682434744,0.38927915889023507,0.09189359907897071,-0.006207434106997274,,0.4124978375914662,0.6365518536678123,0.42088014998557727,0.5902664850660246,0.04541966764611502,,0.011168420298908209,0.01564723250814312,0.04501410076380413,0.4042344088187941,0.04431916799187706,0.0016539165065666127,0.16515179540157138,0.0025296309598429683,0.0028582278596823046,0.119780205917603,0.0028012291174753226,0.0064774564370085165,0.008955062216323577,0.10838648787917701,0.009486180325175408,0.09161644821427117,0.08458430317316948,0.0005201966068444897,0.0,19.623832875667436
CHET HOLMGREN,OKC,22,57,25,29.4,109.2,6.3,19.8,30.7,0.6,13.3,2.3,50.9,8.2,10.0,7.4,28.3,0.124,OKC,22.0,C-F,82.0,100.0,7.4,16.2,45.5,49.9,-4.4,OKC,22.0,29.4,2.1,4.5,1.2,0.3,0.2,0.5,53.5,46.5,0.05,9.5,2.1,11.6,OKC,22.0,29.4,2.0,0.2,1.8,1.9,1.0,9.0,91.0,97.5,50.0,82,549.0,,,0.04157309936264771,1.2369340740384045,1.2087271316403345,3.14440807830503,0.07201787870121201,0.9132877936420954,0.25329250542559095,0.17505830389797375,2.5442112955991023,0.29650453182889014,0.04624892236212817,1.0688890173395957,0.7836540692130293,0.15464456545380884,0.27648759930300265,0.8282783232809134,0.167777925223558,0.01664340702724244,0.09940191447156162,1.2066689109064515,0.735554384509707,0.2540825909749381,0.592665972323675,0.0006334367021693354,0.35674239337105124,0.08865029558206586,-0.04552118345131335,,0.25781114849466635,0.7150308493254878,0.42088014998557727,0.6630390654166305,0.04769065102842077,,0.00656965899935777,0.012387392402279969,0.061090565322305605,0.334258746086638,0.027699479994923164,0.0011026110043777417,0.12111131662781902,0.001517778575905781,0.0028582278596823046,0.11893964306905841,0.002000877941053802,0.006858483286244312,0.007462551846936314,0.0794834244447298,0.006426122155763985,0.0671853953571322,0.062028488993657614,0.0001486276019555685,0.0,19.54109849285547
DANIEL GAFFORD,DAL,25,30,44,24.5,116.0,5.0,18.6,29.3,0.9,22.8,2.1,57.7,7.8,8.7,7.8,27.2,0.055,DAL,25.0,F-C,73.0,100.0,7.5,15.4,48.8,50.3,-1.5,DAL,25.0,24.5,3.7,8.3,1.6,0.3,0.3,0.6,46.7,53.3,0.07,7.2,1.6,8.8,DAL,25.0,24.5,2.3,0.7,1.6,2.1,1.1,28.7,71.3,96.4,50.9,74,490.0,,,0.018439681168916325,1.0307783950320037,1.0072726097002789,3.1089327051138964,0.06575545446632403,0.7610731613684129,0.22036447972026413,0.17742395665335178,2.7026420356180942,0.5082934831352403,0.03523727418066908,1.2116875501079505,0.8404905181889193,0.49314433650270145,0.262833890695447,0.84318733309997,0.12727980534200953,0.022191209369656587,0.10477499092948386,0.9454449818420877,0.38713388658405634,0.23868364606736614,0.6793354048355241,0.0008868113830370696,0.3404740106114593,0.08432589091952607,-0.015518585267493185,,0.4537476213506128,0.6452717420742207,0.42425393876301676,0.5902664850660246,0.037849723038429185,,0.007226624899293548,0.01369132844462523,0.046300217928484245,0.2917735222849719,0.05109015199063606,0.0016539165065666127,0.13762649616797615,0.001517778575905781,0.004287341789523457,0.1143165474020632,0.0024010535292645625,0.006096429587772722,0.00858193462397676,0.09032207323264752,0.01132221522682226,0.07634704017855931,0.07048691931097456,0.0005201966068444897,0.0,19.289520215948368
PAUL GEORGE,LAC,34,48,26,33.8,112.1,4.7,13.8,20.2,1.5,26.9,0.5,14.0,10.1,9.2,9.3,33.0,0.111,LAC,34.0,F,74.0,100.0,6.3,14.2,44.6,47.2,-2.6,LAC,34.0,33.8,0.5,1.1,3.0,0.3,0.4,0.7,47.2,52.8,0.07,3.2,2.7,5.9,LAC,34.0,33.8,0.6,0.0,0.6,0.6,0.4,4.4,95.6,95.6,60.0,74,525.0,,,0.037214629268176584,1.4220534592686418,1.389625069708956,3.083132433702162,0.015656060587220005,1.0499703205817288,0.23302910499154367,0.1490361235888155,2.611777346489555,0.5996971358042966,0.059462900179879076,0.29399697922896545,0.7681532194923321,0.07560400977741766,0.24235332778411342,0.9939339879370962,0.08533532403612001,0.0416085175681061,0.12492402764669232,1.2676653613478763,0.6194142185344901,0.1770878664370781,0.672962652444947,0.0008868113830370696,0.2347295226741119,0.1091912177291299,-0.02689888113032152,,0.268123594434453,0.6452717420742207,0.3981070757378607,0.5983523273272031,0.03557873965612343,,0.0026278635997431083,0.00391180812703578,0.02057787463488189,0.2948974357998003,0.006770983998758996,0.0022052220087554835,0.18717203478844757,0.001517778575905781,0.007145569649205761,0.1386928700098561,0.0028012291174753226,0.002286161095414771,0.002238765554080894,0.12283801959640062,0.0015300290847057108,0.10383197464284066,0.0958622102629254,0.0,0.0,19.27394405683826
KAWHI LEONARD,LAC,33,44,24,34.3,111.1,4.9,13.8,20.5,1.6,27.0,0.9,24.3,10.0,9.5,9.3,33.4,0.122,LAC,33.0,F,68.0,100.0,5.8,12.2,47.6,47.3,0.2,LAC,33.0,34.3,0.5,1.1,2.8,0.6,0.6,1.2,46.9,53.1,0.04,2.9,2.5,5.4,LAC,33.0,34.3,0.8,0.0,0.7,0.7,0.3,5.7,94.3,94.3,35.8,68,550.0,,,0.040902565501959844,1.4430897530448052,1.4101816535803902,3.041206992658095,0.02818090905699601,1.065502425915778,0.2406278801543114,0.13720785981192538,2.5884787082514675,0.6019264931864687,0.05505824090729544,0.5102947568045615,0.8198227185613229,0.09794155812074559,0.20821905626522422,0.593047279469134,0.07810351691441493,0.03883461639689902,0.12492402764669232,1.2504272340492129,0.5677963669899493,0.1770878664370781,0.6767863038792934,0.0005067493617354683,0.23821560469402445,0.10811011656349497,0.0020691447023324246,,0.2474987025548797,0.5929524116357704,0.39895052293222055,0.5498372737601326,0.037092728577660605,,0.001970897699807331,0.004563776148208409,0.01864869888786171,0.29302308769090324,0.006770983998758996,0.0033078330131332255,0.1816669749417285,0.003035557151811562,0.0076219409591528125,0.14037399570694525,0.004802107058529125,0.002667187944650566,0.0029850207387745256,0.11922513666709471,0.0015300290847057108,0.10077809303569829,0.09304273349048643,0.0,0.0,18.956896092604524
AARON GORDON,DEN,28,49,24,31.5,111.1,4.1,12.9,18.4,0.8,16.2,0.6,19.3,10.0,8.0,9.3,34.4,0.113,DEN,28.0,F,72.0,100.0,5.2,12.0,43.2,48.6,-5.4,DEN,28.0,31.5,1.3,3.1,1.4,0.3,0.3,0.6,53.5,46.5,0.03,3.3,1.5,4.7,DEN,28.0,31.5,0.6,0.3,0.4,0.6,0.4,40.0,60.0,97.8,71.1,73,511.0,,,0.03788516312886445,1.3252865078982905,1.2950647839003584,3.1540831800844296,0.018787272704664005,0.9785226360451023,0.20263400434047277,0.12301394327965724,2.5884787082514675,0.3611558959118812,0.03303494454437726,0.4052958356513595,0.7440407865934696,0.687309179794706,0.2048056291133353,1.177811775705459,0.0679789869440278,0.01941730819844951,0.12492402764669232,0.795605875322935,0.6323186814206253,0.1655386577563991,0.592665972323675,0.0003800620213016012,0.21381303055463657,0.10811011656349497,-0.05586690696297547,,0.2474987025548797,0.6365518536678123,0.40991533645889894,0.5821806428048463,0.031036772891511927,,0.0026278635997431083,0.00391180812703578,0.021220933217221946,0.334258746086638,0.019081863996502624,0.0016539165065666127,0.15414167570813328,0.001517778575905781,0.0038109704795764063,0.14457680994966818,0.0024010535292645625,0.0015241073969431806,0.002238765554080894,0.10116072202056521,0.003978075620234848,0.08550868499998643,0.07894534962829151,0.00022294140293335272,0.0,18.8720614335144
ALEX CARUSO,CHI,30,34,37,28.7,110.6,3.0,10.3,15.4,1.7,34.2,1.0,33.0,8.9,8.1,7.5,26.1,0.11,CHI,30.0,G,70.0,100.0,6.0,13.3,45.2,47.2,-2.0,CHI,30.0,29.1,0.5,1.2,3.8,0.5,0.6,1.0,46.6,53.4,0.17,1.9,3.1,5.1,CHI,30.0,29.1,0.4,0.0,0.4,0.4,0.1,6.9,93.1,96.6,31.0,71,556.0,,,0.03687936233783265,1.2074832627517758,1.196393181317474,3.115382772966829,0.03131212117444001,0.9039685304416659,0.20516692939472866,0.14193916532268142,2.576829389132424,0.7624402247028604,0.06827221872504635,0.6929928796111329,0.7784871193061302,0.11856083351458678,0.2269929056006133,0.5135325604341664,0.07376443264139187,0.05270412225293439,0.10074518358604218,1.2345151165427541,0.43875173812859714,0.1321742771233264,0.6806099553136397,0.0021536847873757405,0.17895221035551107,0.09621800374151052,-0.020691447023324247,,0.3815604997721062,0.6191120768549956,0.3981070757378607,0.5660089582824894,0.02270983382305751,,0.0006569658999357771,0.00260787208469052,0.01221811306446112,0.2911487395820062,0.0073865279986461765,0.0033078330131332255,0.16515179540157138,0.0025296309598429683,0.008098312269099862,0.10969345173506802,0.004001755882107604,0.0015241073969431806,0.0014925103693872628,0.10838648787917701,0.0015300290847057108,0.09161644821427117,0.08458430317316948,0.0,0.0,18.429964062662876
JALEN SUGGS,ORL,23,43,32,27.0,110.8,2.4,9.5,13.4,1.4,29.9,0.6,22.5,9.8,6.5,8.3,26.6,0.102,ORL,23.0,G,75.0,100.0,4.7,10.2,46.4,46.5,-0.2,ORL,23.0,27.0,0.3,0.7,2.5,0.3,0.5,0.8,38.1,61.9,0.09,2.2,1.7,3.9,ORL,23.0,27.0,0.1,0.1,0.1,0.1,0.1,50.0,50.0,100.0,50.0,75,552.0,,,0.03419722689508118,1.1359598639128206,1.11005552905745,3.225033926466697,0.018787272704664005,0.8387336880386591,0.16464012852663412,0.11118567950276712,2.5814891167800416,0.6665778572694597,0.0374396038169609,0.47249514518940877,0.7991549189337266,0.8591364747433824,0.174084784746335,0.8282783232809134,0.05640809554929967,0.034673764640088416,0.1114913365018867,0.6630048961024458,0.5548919041038141,0.12190831385161173,0.7889467459534512,0.0011401860639048036,0.15571166355609403,0.10594791423222508,-0.0020691447023324246,,0.32999827007317295,0.6539916304806291,0.39220294537734157,0.6064381695883815,0.01816786705844601,,0.0006569658999357771,0.00065196802117263,0.014147288811481298,0.23804220982992355,0.00430880799921027,0.0027565275109443545,0.12661637647453805,0.001517778575905781,0.00666919833925871,0.11179485885642947,0.0032014047056860835,0.00038102684923579515,0.0003731275923468157,0.08309630737403571,0.0009180174508234265,0.07023927696427457,0.0648479657660966,7.431380097778425e-05,0.0,18.38039751911774
MAX STRUS,CLE,28,43,27,32.0,109.7,3.9,11.7,17.3,0.9,16.8,0.4,13.4,11.5,8.8,9.5,30.7,0.13,CLE,28.0,G-F,69.0,100.0,6.1,14.2,43.2,46.8,-3.6,CLE,28.0,32.0,0.8,1.7,1.7,0.2,0.3,0.5,40.5,59.5,0.07,2.6,2.3,4.9,CLE,28.0,32.0,0.4,0.1,0.3,0.4,0.2,17.2,82.8,96.6,48.3,70,501.0,,,0.04358470094471131,1.346322801674454,1.3156213677717927,3.115382772966829,0.012524848469776004,0.9940547413791515,0.22289740477452005,0.14430481807805945,2.555860614718146,0.3745320402049139,0.0506535816347118,0.2813971086905812,0.7440407865934696,0.29554294731172354,0.24235332778411342,0.8001168602893624,0.07087170979270985,0.023578159955260122,0.12761056587565342,1.0979361079456502,0.5548919041038141,0.15013971284882707,0.7583575344786809,0.0008868113830370696,0.20103072981495723,0.1243266340480192,-0.03724460464198365,,0.2784360403742397,0.6103921884485872,0.39473328696042115,0.557923116021311,0.029522783969974764,,0.0013139317998715541,0.00260787208469052,0.016719523140841533,0.2530369947010998,0.010464247998082083,0.0016539165065666127,0.15414167570813328,0.0010118523839371873,0.004287341789523457,0.1290263972515934,0.002000877941053802,0.0011430805477073854,0.0014925103693872628,0.10116072202056521,0.0024480465355291373,0.08550868499998643,0.07894534962829151,7.431380097778425e-05,0.0,18.329620743873317
BRUCE BROWN,TOR,27,26,41,27.8,121.4,3.4,12.6,19.3,0.9,20.0,0.3,8.1,10.7,9.6,8.3,34.9,0.019,TOR,27.0,G-F,67.0,100.0,6.3,12.3,51.3,47.5,3.8,TOR,27.0,27.8,0.3,0.6,1.7,0.3,0.2,0.5,61.3,38.7,0.0,1.9,2.1,4.0,TOR,27.0,27.8,0.4,0.1,0.3,0.3,0.2,16.7,83.3,100.0,60.9,67,508.0,,,0.00637007167653473,1.169617933954682,1.142946063251745,3.225033926466697,0.009393636352332002,0.8635850565731379,0.2431608052085673,0.1490361235888155,2.8284546821037644,0.44587147643442127,0.04624892236212817,0.17009825226818714,0.883548434079745,0.2869515825642897,0.2099257698411687,1.0088429977561526,0.05785445697364069,0.023578159955260122,0.1114913365018867,1.1045661569066747,0.3355160350395155,0.16168892152950606,0.49325103503067147,0.0,0.22427127661437424,0.1156778247229396,0.03931374934431607,,0.42281028353125283,0.584232523229362,0.4006374173209403,0.5417514314989541,0.025737811666131843,,0.0013139317998715541,0.00195590406351789,0.01221811306446112,0.3829917969179609,0.0036932639993230883,0.0011026110043777417,0.14863661586141425,0.001517778575905781,0.004287341789523457,0.14667821707102963,0.002000877941053802,0.0011430805477073854,0.0014925103693872628,0.09754783909125932,0.0009180174508234265,0.08245480339284406,0.07612587285585252,7.431380097778425e-05,0.0,18.297617043945085
GRANT WILLIAMS,CHA,25,34,42,28.0,116.6,3.1,11.0,16.8,0.6,14.6,0.5,20.0,9.4,8.4,8.9,31.4,0.058,CHA,25.0,F,76.0,100.0,5.7,11.9,48.3,48.2,0.1,CHA,25.0,28.0,1.9,4.4,1.0,0.3,0.2,0.5,63.9,36.1,0.16,3.3,1.8,5.0,CHA,25.0,28.0,2.0,0.4,1.6,1.8,0.7,18.3,81.7,93.3,36.9,76,486.0,,,0.019445481959948125,1.1780324514651472,1.1511686968003185,3.008956653393428,0.015656060587220005,0.8697978987067576,0.2127657045574964,0.13484220705654734,2.716621218560946,0.3254861777971275,0.03964193345325272,0.4199956846128078,0.8318789350107542,0.314443949756078,0.20309891553739085,0.6112694025813141,0.07231807121705086,0.013869505856035367,0.11955095118877006,1.0833500002313965,0.43875173812859714,0.14115699498607673,0.4601127225996703,0.0020269974469418733,0.19522059311510298,0.10162350956968527,0.0010345723511662123,,0.43312272947103947,0.6627115188870375,0.40654154768145945,0.61452401184956,0.023466828283826097,,0.004598761299550439,0.01173542438110734,0.021220933217221946,0.3992361471950686,0.027083935995035984,0.0011026110043777417,0.13762649616797615,0.001517778575905781,0.0028582278596823046,0.13196836722149943,0.002000877941053802,0.006096429587772722,0.007462551846936314,0.09032207323264752,0.005814110521881701,0.07634704017855931,0.07048691931097456,0.000297255203911137,0.0,17.82025960544111
CARIS LEVERT,CLE,29,38,30,28.8,111.2,3.5,12.1,18.2,1.1,25.6,0.5,16.6,9.7,8.2,8.4,27.8,0.105,CLE,29.0,G,68.0,100.0,4.7,10.4,44.5,46.8,-2.3,CLE,29.0,28.8,0.2,0.6,2.1,0.3,0.3,0.6,44.7,55.3,0.0,2.0,1.8,3.9,CLE,29.0,28.8,0.3,0.0,0.3,0.3,0.1,0.0,100.0,91.7,41.7,68,518.0,,,0.035203027686112984,1.2116905215070086,1.1840592309946134,2.9573561105699615,0.015656060587220005,0.8946492672412364,0.20769985444898456,0.11118567950276712,2.5908085720752765,0.5707154898360592,0.03964193345325272,0.34859641822863047,0.766430902856699,0.0,0.17749821189822393,0.6907841216162819,0.05640809554929967,0.029125962297674272,0.11283460561636725,1.3260097922048917,0.490369589673138,0.1552726944846844,0.7048264143978328,0.0,0.21148897587469487,0.10486681306659011,-0.023795164076822882,,0.30937337819359967,0.5929524116357704,0.39473328696042115,0.5498372737601326,0.02649480612690043,,0.0006569658999357771,0.00195590406351789,0.01286117164680118,0.27927786822565837,0.0036932639993230883,0.0016539165065666127,0.15964673555485234,0.001517778575905781,0.005240084409417559,0.11683823594769696,0.0024010535292645625,0.0011430805477073854,0.001119382777040447,0.10477360494987112,0.0006120116338822843,0.0885625666071288,0.08176482640073049,0.0,0.0,17.706492789542807
JONATHAN KUMINGA,GSW,21,40,34,26.3,112.2,3.6,12.6,18.6,0.7,18.6,0.5,18.8,8.8,7.5,8.0,27.7,0.088,GSW,21.0,F,74.0,100.0,4.8,10.4,45.9,47.7,-1.8,GSW,21.0,26.3,0.6,1.6,1.2,0.3,0.4,0.7,47.2,52.8,0.01,3.0,1.9,4.9,GSW,21.0,26.3,0.6,0.1,0.5,0.6,0.2,21.7,78.3,95.6,40.0,74,478.0,,,0.029503489870266117,1.1065090526261918,1.0812763116374422,3.083132433702162,0.015656060587220005,0.8169887405709901,0.18996937906919323,0.11355133225814514,2.614107210313364,0.4146604730840118,0.04184426308954453,0.3947959435360393,0.7905433357555613,0.3728652300386279,0.17749821189822393,0.6626226586247308,0.07087170979270985,0.01664340702724244,0.107461529158445,1.03826566729643,0.5161785154454084,0.16168892152950606,0.672962652444947,0.00012668734043386708,0.2161370852345783,0.09513690257587558,-0.018622302320991824,,0.35062316195274623,0.6452717420742207,0.4023243117096601,0.5983523273272031,0.027251800587669014,,0.0013139317998715541,0.00391180812703578,0.01929175747020177,0.2948974357998003,0.009848703998194902,0.0022052220087554835,0.11560625678109997,0.001517778575905781,0.003334599169629355,0.11641795452342467,0.0028012291174753226,0.0019051342461789756,0.002238765554080894,0.07587054151542391,0.001836034901646853,0.06413151374998982,0.05920901222121863,7.431380097778425e-05,0.0,17.582610239198708
MATISSE THYBULLE,POR,27,18,47,22.9,115.1,1.6,7.4,12.1,1.7,40.1,0.8,32.5,9.0,7.5,8.3,26.0,0.057,POR,27.0,G-F,65.0,100.0,4.0,8.3,48.1,46.8,1.3,POR,27.0,22.9,0.5,1.2,3.4,0.1,0.3,0.5,27.6,72.4,0.02,1.2,1.3,2.5,POR,27.0,22.9,0.1,0.0,0.1,0.1,0.0,0.0,100.0,100.0,20.0,65,533.0,,,0.01911021502960419,0.9634622549482811,0.9414915413116891,3.225033926466697,0.02504969693955201,0.7113704242994553,0.18996937906919323,0.09462611021512095,2.681673261203816,0.8939723102510146,0.02863028527179363,0.6824929874958127,0.8284343017394882,0.0,0.14165722680339027,0.3313113293123654,0.03615903560852543,0.047156319910520245,0.1114913365018867,1.3260097922048917,0.2322803319504338,0.09496016026336072,0.9227745461555714,0.00025337468086773416,0.14060530813647296,0.09729910490714547,0.01344944056516076,,0.4846849591699728,0.5667927464165452,0.39473328696042115,0.5255797469765973,0.01211191137229734,,0.0,0.00065196802117263,0.007716702988080707,0.1724400260185273,0.0073865279986461765,0.0016539165065666127,0.14863661586141425,0.0005059261919685937,0.008098312269099862,0.10927317031079571,0.002000877941053802,0.00038102684923579515,0.0003731275923468157,0.09754783909125932,0.0015300290847057108,0.08245480339284406,0.07612587285585252,0.0,0.0,17.48140339511151
KEVON LOONEY,GSW,28,43,31,16.1,114.0,3.7,22.2,32.1,0.4,18.7,0.4,30.9,6.1,4.1,5.3,16.0,0.044,GSW,28.0,F,74.0,100.0,4.7,10.2,46.4,49.9,-3.5,GSW,28.0,16.1,2.7,6.9,0.5,0.2,0.1,0.4,62.1,37.9,0.0,3.9,1.8,5.7,GSW,28.0,16.1,1.3,0.5,0.9,1.2,0.8,34.3,65.7,94.8,58.8,74,520.0,,,0.014751744935133058,0.6773686595924597,0.6619220006601833,3.057332162290429,0.012524848469776004,0.5001337917563856,0.10384992722449228,0.11118567950276712,2.65604475914192,0.4168898304661839,0.03964193345325272,0.648893332726788,0.7991549189337266,0.5893676216739603,0.174084784746335,0.9740553081783542,0.08244260118743799,0.006934752928017683,0.0711932630674698,0.8711884334786139,0.5548919041038141,0.28488048079008216,0.483054631205748,0.0,0.3730107761306432,0.06594717110373192,-0.03621003229081743,,0.3196858241333863,0.6452717420742207,0.42088014998557727,0.5983523273272031,0.028008795048437597,,0.005255727199486217,0.00782361625407156,0.0250792847112623,0.3879900585416864,0.04247253599221552,0.0005513055021888709,0.15414167570813328,0.0010118523839371873,0.0019054852397882031,0.0672450278835666,0.0016007023528430417,0.003429241643122156,0.004850658700508604,0.10116072202056521,0.008262157057410839,0.08550868499998643,0.07894534962829151,0.0003715690048889212,0.0,17.184339778849665
PATRICK BEVERLEY,MIL,35,43,30,20.0,112.2,2.6,12.5,19.3,0.6,17.4,0.4,18.1,5.9,5.9,5.5,19.2,0.064,MIL,35.0,G,72.0,100.0,3.6,8.2,44.3,46.9,-2.6,MIL,35.0,20.5,0.3,0.7,1.4,0.2,0.3,0.5,40.0,60.0,0.09,1.1,1.3,2.4,MIL,35.0,20.5,0.1,0.0,0.1,0.1,0.0,16.7,83.3,100.0,0.0,73,531.0,,,0.021457083542011725,0.8414517510465337,0.8428199387288047,3.225033926466697,0.012524848469776004,0.636816318696019,0.14944257820109869,0.08516349919360885,2.614107210313364,0.38790818449794645,0.02863028527179363,0.3800960945745911,0.7629862695854328,0.2869515825642897,0.13995051322744578,0.0,0.03471267418418441,0.01941730819844951,0.07387980129643093,1.1045661569066747,0.5548919041038141,0.16040567612054174,0.764730286869258,0.0011401860639048036,0.22427127661437424,0.06378496877246204,-0.02689888113032152,,0.30937337819359967,0.6365518536678123,0.39557673415478106,0.5821806428048463,0.019681855979983176,,0.0,0.00065196802117263,0.007073644405740649,0.24991308118627142,0.00430880799921027,0.0016539165065666127,0.1926770946351666,0.0010118523839371873,0.0028582278596823046,0.08069403346027991,0.002000877941053802,0.00038102684923579515,0.0003731275923468157,0.1264509025257065,0.0009180174508234265,0.10688585624998304,0.0986816870353644,0.0,0.0,16.210140029282744
JEVON CARTER,CHI,28,35,37,13.9,108.6,0.7,4.9,7.4,0.5,18.2,0.2,14.7,3.8,4.1,3.7,12.4,0.062,CHI,28.0,G,70.0,100.0,2.4,5.2,47.2,45.8,1.4,CHI,28.0,14.4,0.2,0.3,1.3,0.1,0.2,0.3,36.8,63.2,0.03,0.6,1.1,1.6,CHI,28.0,14.4,0.1,0.0,0.1,0.1,0.0,12.5,87.5,87.5,0.0,72,515.0,,,0.020786549681323856,0.584808966977341,0.5920296154973067,2.82190468565836,0.006262424234888002,0.4473246336206182,0.10384992722449228,0.05677566612907257,2.53023211265625,0.4057430435553233,0.024225625999209997,0.3086968281904137,0.8129334520187909,0.2147841186858456,0.08874910594911196,0.0,0.023141782789456278,0.018030357612845976,0.04970095723578081,1.1602585681792803,0.45165620101473236,0.06287902503925237,0.8055159021689519,0.0003800620213016012,0.08599002315784297,0.04108184429412808,0.014484012916326972,,0.3815604997721062,0.627831965261404,0.3862988150168224,0.5660089582824894,0.005298961225380086,,0.0,0.00065196802117263,0.0038583514940403536,0.2299200346913697,0.0018466319996615441,0.0011026110043777417,0.15414167570813328,0.0005059261919685937,0.0023818565497352538,0.052114896609764115,0.0012005267646322813,0.00038102684923579515,0.0003731275923468157,0.10116072202056521,0.0006120116338822843,0.08550868499998643,0.07894534962829151,0.0,0.0,14.413930093825613
