person_id,first_name,family_name,position,avg_scoring_probability,possessions
1630578,Alperen,Sengun,F,0.1231667445642325,525
202710,Jimmy,Butler III,G,0.12322708309053979,369
1628983,Shai,Gilgeous-Alexander,G,0.16686245404876018,535
1629628,RJ,Barrett,G,0.1725782548530615,398
1631114,Jalen,Williams,C,0.18777460280463107,483
1631094,Paolo,Banchero,F,0.19328351267275698,313
1631097,Bennedict,Mathurin,G,0.19723573917643067,476
203507,Giannis,Antetokounmpo,F,0.19877904884013037,459
1630595,Cade,Cunningham,G,0.20939632754570328,482
1627759,Jaylen,Brown,G,0.21323717128784692,425
201142,Kevin,Durant,F,0.2169087598894222,438
1628369,Jayson,Tatum,F,0.21967910234811172,488
1641708,Amen,Thompson,G,0.22244208735778032,489
2544,LeBron,James,F,0.22273059396550246,515
1630162,Anthony,Edwards,G,0.22364074035781545,542
202681,Kyrie,Irving,G,0.2289142379869592,359
1630532,Franz,Wagner,F,0.23282232565931868,396
1630178,Tyrese,Maxey,G,0.24465893450078038,373
1627759,Jaylen,Brown,F,0.2494520300430369,425
1626181,Norman,Powell,G,0.2514514491962702,427
1628368,De'Aaron,Fox,G,0.2518225705494868,432
1631114,Jalen,Williams,F,0.25386838521509425,483
1630581,Josh,Giddey,F,0.26288444392648375,500
1629027,Trae,Young,G,0.263409059271101,523
1626164,Devin,Booker,G,0.2634148394813968,532
1629628,RJ,Barrett,F,0.26755939279773283,398
201935,James,Harden,G,0.2806690942560978,566
203999,Nikola,Jokić,C,0.2815978021105887,497
1630530,Trey,Murphy III,F,0.281625278113086,361
1629639,Tyler,Herro,G,0.2850647642445996,504
1630530,Trey,Murphy III,G,0.28804929424911047,361
1628973,Jalen,Brunson,G,0.29013189815824686,451
1630166,Deni,Avdija,F,0.29347776902956973,485
1641705,Victor,Wembanyama,C,0.2938953788135913,334
1628378,Donovan,Mitchell,G,0.29957084162578446,485
203081,Damian,Lillard,G,0.30137960997833796,408
1630703,Scoot,Henderson,G,0.30245627710672274,457
1630224,Jalen,Green,G,0.30359679009395657,568
1629012,Collin,Sexton,G,0.30413672581612455,432
1627783,Pascal,Siakam,F,0.30428526670836553,535
1626181,Norman,Powell,F,0.3046538224501427,427
201939,Stephen,Curry,G,0.30876509502497235,489
201942,DeMar,DeRozan,F,0.3097140194352429,523
1629632,Coby,White,G,0.3164872191208449,524
1629636,Darius,Garland,G,0.3176615585120421,505
1628970,Miles,Bridges,F,0.31768563379123677,438
1628370,Malik,Monk,G,0.3177327533417929,450
1629675,Naz,Reid,F,0.32415075608005156,554
1641739,Toumani,Camara,C,0.32757851752903966,529
203468,CJ,McCollum,G,0.3276078230696256,391
1627750,Jamal,Murray,G,0.3280644436742177,486
1628969,Mikal,Bridges,F,0.32809819831438786,558
203944,Julius,Randle,F,0.3282050647959732,478
1641718,Keyonte,George,G,0.3292934202986482,470
1630567,Scottie,Barnes,G,0.33132281962773297,459
1630559,Austin,Reaves,G,0.3318483997373827,522
203076,Anthony,Davis,C,0.3327129737059422,365
1629673,Jordan,Poole,G,0.33799793477483864,463
1630567,Scottie,Barnes,F,0.34133832968259514,459
1641708,Amen,Thompson,F,0.3475764241979754,489
1630596,Evan,Mobley,F,0.34845066759529325,496
203078,Bradley,Beal,F,0.3503234998354609,377
1626157,Karl-Anthony,Towns,C,0.3528528112950148,506
202710,Jimmy,Butler III,F,0.3594511147619521,369
1631128,Christian,Braun,G,0.35968184955730104,563
1631097,Bennedict,Mathurin,F,0.3611511058801944,476
1630166,Deni,Avdija,G,0.3618896548996305,485
203076,Anthony,Davis,F,0.3631363333638141,365
1630217,Desmond,Bane,G,0.3659486948183186,500
1629008,Michael,Porter Jr.,F,0.36733061167825865,545
1628991,Jaren,Jackson Jr.,F,0.3677754490854861,535
203952,Andrew,Wiggins,F,0.36887475128628483,407
1627734,Domantas,Sabonis,F,0.3695002336926975,472
1629675,Naz,Reid,C,0.37468985252169495,554
201566,Russell,Westbrook,G,0.3781859299564542,530
1629661,Cameron,Johnson,G,0.3792716498656096,394
1626162,Kelly,Oubre Jr.,F,0.38052273974737816,420
1629014,Anfernee,Simons,G,0.3827496670427426,482
1627751,Jakob,Poeltl,C,0.3840395025762928,397
1628991,Jaren,Jackson Jr.,C,0.3849672156034052,535
1630170,Devin,Vassell,G,0.3857779081782876,438
1629661,Cameron,Johnson,F,0.3868472993672577,394
1627736,Malik,Beasley,F,0.39418185342658935,554
1627826,Ivica,Zubac,C,0.3955066741847143,580
1628969,Mikal,Bridges,G,0.3963219749795346,558
1627734,Domantas,Sabonis,C,0.39667792460765444,472
1628389,Bam,Adebayo,F,0.3969640036356708,517
1628374,Lauri,Markkanen,F,0.3971996530537933,326
203078,Bradley,Beal,G,0.3980262358378003,377
1630578,Alperen,Sengun,C,0.3983711139517725,525
1630700,Dyson,Daniels,G,0.3992529609050892,503
1630169,Tyrese,Haliburton,G,0.39981890769291323,489
1628401,Derrick,White,G,0.40220840592888896,515
1630581,Josh,Giddey,G,0.407697731253789,500
1628384,OG,Anunoby,F,0.40852608662920953,502
1630170,Devin,Vassell,F,0.40979433805225396,438
1626162,Kelly,Oubre Jr.,G,0.41228224015657894,420
1627741,Buddy,Hield,F,0.41268520866985636,561
1628398,Kyle,Kuzma,F,0.4188130007607477,428
1629023,P.J.,Washington,F,0.4192524972580535,398
1628389,Bam,Adebayo,C,0.4205553111637281,517
203471,Dennis,Schröder,G,0.4218068488188842,499
1628404,Josh,Hart,F,0.42525493357465866,524
1629631,De'Andre,Hunter,F,0.42694818070426854,451
1641764,Brandin,Podziemski,G,0.4270906313320901,430
202699,Tobias,Harris,F,0.42978419277495855,486
1630168,Onyeka,Okongwu,C,0.4344195499005026,492
1628989,Kevin,Huerter,F,0.4354243075445349,463
1627736,Malik,Beasley,G,0.4357190590741288,554
1626167,Myles,Turner,C,0.43606880939534165,470
1626179,Terry,Rozier,G,0.44170007257712857,402
1631128,Christian,Braun,F,0.44691013050988165,563
1628960,Grayson,Allen,F,0.44726877127891357,456
1631212,Peyton,Watson,F,0.4495024457330896,474
1630577,Julian,Champagnie,F,0.45138533834248784,558
1631117,Walker,Kessler,C,0.4583681123208142,405
1641764,Brandin,Podziemski,F,0.4590146329413081,430
1628386,Jarrett,Allen,C,0.4621241012784481,545
1631105,Jalen,Duren,C,0.4645275496370935,501
1630202,Payton,Pritchard,G,0.4668036247569275,543
1628415,Dillon,Brooks,F,0.4691171521595748,508
1629599,Amir,Coffey,F,0.4691359762047978,508
1641731,Bilal,Coulibaly,G,0.4706465742014783,406
1641731,Bilal,Coulibaly,F,0.4714481719588628,406
1629614,Andrew,Nembhard,G,0.47384741795399576,418
1629130,Duncan,Robinson,F,0.4778637216739808,480
1630183,Jaden,McDaniels,F,0.4804814396342488,550
203497,Rudy,Gobert,C,0.48314666761887176,498
1631095,Jabari,Smith Jr.,F,0.4863663657130459,396
202691,Klay,Thompson,F,0.4869712164075805,505
1629060,Rui,Hachimura,F,0.48826789190458925,427
203952,Andrew,Wiggins,G,0.49290833236215653,407
1627741,Buddy,Hield,G,0.49884666150037865,561
203915,Spencer,Dinwiddie,G,0.5023141507142361,555
203084,Harrison,Barnes,F,0.5031482165574316,553
202685,Jonas,Valančiūnas,C,0.5059503298422726,530
1631099,Keegan,Murray,F,0.5105546162322693,521
1630583,Santi,Aldama,F,0.5120360040781476,467
1630540,Miles,McBride,G,0.517488354515557,435
1641739,Toumani,Camara,F,0.5180890729412793,529
1627832,Fred,VanVleet,G,0.519906932314733,434
1630573,Sam,Hauser,G,0.5236396799769081,453
1627777,Georges,Niang,F,0.52570452675824,521
1630191,Isaiah,Stewart,C,0.5279264350196325,486
1630198,Isaiah,Joe,G,0.5289841659029338,501
1628392,Isaiah,Hartenstein,C,0.5312009729201531,388
1630534,Ochai,Agbaji,F,0.5320901257030727,438
1627884,Derrick,Jones Jr.,F,0.5325774493753931,529
201950,Jrue,Holiday,G,0.5338598289980065,416
1626220,Royce,O'Neale,G,0.5344789410005025,532
202691,Klay,Thompson,G,0.5409369020984496,505
201572,Brook,Lopez,C,0.5419522248414713,536
203501,Tim,Hardaway Jr.,F,0.5457522389351782,496
1628415,Dillon,Brooks,G,0.5476222906012347,508
1626145,Tyus,Jones,G,0.5486397414338692,567
1630577,Julian,Champagnie,G,0.5507242258772047,558
1630198,Isaiah,Joe,F,0.5543710275916596,501
1629652,Luguentz,Dort,G,0.5555185835272263,491
1629651,Nic,Claxton,C,0.5606810476112003,469
1629130,Duncan,Robinson,G,0.5626561010894408,480
1629638,Nickeil,Alexander-Walker,G,0.5653860234494088,560
1628976,Wendell,Carter Jr.,C,0.5667485508224567,454
201143,Al,Horford,C,0.5705944177711612,410
1628976,Wendell,Carter Jr.,F,0.5733100244957963,454
1627827,Dorian,Finney-Smith,C,0.5834546653504931,444
1628989,Kevin,Huerter,G,0.5846258939748221,463
1629652,Luguentz,Dort,F,0.5882727108290577,491
203110,Draymond,Green,C,0.5912400515038335,463
203110,Draymond,Green,F,0.5954480901781388,463
1641717,Cason,Wallace,G,0.5957435181327648,481
203484,Kentavious,Caldwell-Pope,F,0.60230943171751,504
1626220,Royce,O'Neale,F,0.6044859993291455,532
203484,Kentavious,Caldwell-Pope,G,0.6101980496050571,504
201144,Mike,Conley,G,0.6114743641447913,475
203501,Tim,Hardaway Jr.,G,0.6157525739623431,496
1629599,Amir,Coffey,G,0.6160750769263891,508
1629638,Nickeil,Alexander-Walker,F,0.6160750769263891,560
1627752,Taurean,Prince,F,0.6169192803330875,514
101108,Chris,Paul,G,0.6186086508858432,553
1630534,Ochai,Agbaji,G,0.6195458559500361,438
1627827,Dorian,Finney-Smith,G,0.630702879295982,444
1630573,Sam,Hauser,F,0.6364110469328216,453
1627752,Taurean,Prince,G,0.638826570872654,514
1629312,Haywood,Highsmith,F,0.6485792660002909,455
1627827,Dorian,Finney-Smith,F,0.6502114332516118,444
201143,Al,Horford,F,0.6526098512359285,410
1629018,Gary,Trent Jr.,G,0.6568984939962398,490
1630182,Josh,Green,F,0.6595560218011719,460
1631212,Peyton,Watson,G,0.6823028031897349,474
1630182,Josh,Green,G,0.6895442097574112,460
1628370,Malik,Monk,F,0.7039478855700294,450
